CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Quantidade_Total_Membros;Quantidade_Membros_Remunerados;Bonus_Valor_Minimo;Bonus_Valor_Maximo;Bonus_Valor_Metas_Atingidas;Bonus_Valor_Efetivo;Participacao_Valor_Minimo;Participacao_Valor_Maximo;Participacao_Valor_Metas_Atingidas;Participacao_Valor_Efetivo
75.315.333/0001-09;2025-12-31;3;149392;ATACADÃO S.A.;2025-01-01;2025-12-31;Conselho de Administração;13.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
75.315.333/0001-09;2025-12-31;3;149392;ATACADÃO S.A.;2025-01-01;2025-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
75.609.123/0001-23;2025-12-31;1;149207;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2025-01-01;2025-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
75.609.123/0001-23;2025-12-31;1;149207;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;0.00;3067149.87;2555958.23;0.00
75.609.123/0001-23;2025-12-31;1;149207;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;0.00;4745668.32;3954723.60;2815797.01
75.609.123/0001-23;2025-12-31;1;149207;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
75.609.123/0001-23;2025-12-31;1;149207;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
75.609.123/0001-23;2025-12-31;1;149207;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.50;2.50;0.00;0.00;0.00;0.00;0.00;1252132.29;1136550.66;1136550.66
75.609.123/0001-23;2025-12-31;1;149207;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
75.609.123/0001-23;2025-12-31;1;149207;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;1439367.54;1439367.54;1439367.54
76.483.817/0001-20;2025-12-31;3;149531;CIA PARANAENSE DE ENERGIA - COPEL;2023-01-01;2023-12-31;Conselho de Administração;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.483.817/0001-20;2025-12-31;3;149531;CIA PARANAENSE DE ENERGIA - COPEL;2023-01-01;2023-12-31;Diretoria Estatutária;7.00;7.00;0.00;0.00;3228294.50;2797827.13;0.00;0.00;0.00;0.00
76.483.817/0001-20;2025-12-31;3;149531;CIA PARANAENSE DE ENERGIA - COPEL;2023-01-01;2023-12-31;Conselho Fiscal;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.483.817/0001-20;2025-12-31;3;149531;CIA PARANAENSE DE ENERGIA - COPEL;2022-01-01;2022-12-31;Conselho de Administração;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.483.817/0001-20;2025-12-31;3;149531;CIA PARANAENSE DE ENERGIA - COPEL;2022-01-01;2022-12-31;Diretoria Estatutária;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.483.817/0001-20;2025-12-31;3;149531;CIA PARANAENSE DE ENERGIA - COPEL;2022-01-01;2022-12-31;Conselho Fiscal;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.483.817/0001-20;2025-12-31;3;149531;CIA PARANAENSE DE ENERGIA - COPEL;2025-01-01;2025-12-31;Conselho de Administração;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.483.817/0001-20;2025-12-31;3;149531;CIA PARANAENSE DE ENERGIA - COPEL;2025-01-01;2025-12-31;Diretoria Estatutária;9.00;9.00;0.00;11677191.60;9730993.00;0.00;0.00;0.00;0.00;0.00
76.483.817/0001-20;2025-12-31;3;149531;CIA PARANAENSE DE ENERGIA - COPEL;2025-01-01;2025-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.483.817/0001-20;2025-12-31;3;149531;CIA PARANAENSE DE ENERGIA - COPEL;2024-01-01;2024-12-31;Conselho de Administração;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.483.817/0001-20;2025-12-31;3;149531;CIA PARANAENSE DE ENERGIA - COPEL;2024-01-01;2024-12-31;Diretoria Estatutária;8.17;8.17;0.00;729233.69;6076947.42;6636201.68;0.00;0.00;0.00;0.00
76.483.817/0001-20;2025-12-31;3;149531;CIA PARANAENSE DE ENERGIA - COPEL;2024-01-01;2024-12-31;Conselho Fiscal;3.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.535.764/0001-43;2025-12-31;3;149546;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2024-01-01;2024-12-31;Conselho de Administração;8.17;8.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.535.764/0001-43;2025-12-31;3;149546;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2024-01-01;2024-12-31;Diretoria Estatutária;3.25;3.25;0.00;12150000.00;8100000.00;5590500.00;0.00;0.00;0.00;0.00
76.535.764/0001-43;2025-12-31;3;149546;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2024-01-01;2024-12-31;Conselho Fiscal;3.42;3.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.535.764/0001-43;2025-12-31;3;149546;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;0.00;12150000.00;8100000.00;4050000.00;0.00;0.00;0.00;0.00
76.535.764/0001-43;2025-12-31;3;149546;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2023-01-01;2023-12-31;Conselho de Administração;8.25;8.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.535.764/0001-43;2025-12-31;3;149546;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2023-01-01;2023-12-31;Conselho Fiscal;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.535.764/0001-43;2025-12-31;3;149546;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Conselho de Administração;10.50;10.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.535.764/0001-43;2025-12-31;3;149546;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Diretoria Estatutária;3.08;3.08;0.00;12961890.00;9016260.00;5419223.46;0.00;0.00;0.00;0.00
76.535.764/0001-43;2025-12-31;3;149546;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Conselho Fiscal;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.535.764/0001-43;2025-12-31;3;149546;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2025-01-01;2025-12-31;Conselho de Administração;7.00;7.00;0.00;33873000.00;33873000.00;0.00;0.00;0.00;0.00;0.00
76.535.764/0001-43;2025-12-31;3;149546;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2025-01-01;2025-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.535.764/0001-43;2025-12-31;3;149546;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2025-01-01;2025-12-31;Diretoria Estatutária;3.00;3.00;0.00;12150000.00;8100000.00;0.00;0.00;0.00;0.00;0.00
79.430.682/0001-22;2025-12-31;1;149161;FARMÁCIA E DROGARIA NISSEI S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
79.430.682/0001-22;2025-12-31;1;149161;FARMÁCIA E DROGARIA NISSEI S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;2.00;2.00;0.00;1876985.71;1564154.76;318837.34;0.00;0.00;0.00;0.00
79.430.682/0001-22;2025-12-31;1;149161;FARMÁCIA E DROGARIA NISSEI S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
79.430.682/0001-22;2025-12-31;1;149161;FARMÁCIA E DROGARIA NISSEI S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;2.00;1384011.54;1787411.09;1787411.09;817020.69;0.00;0.00;0.00;0.00
79.430.682/0001-22;2025-12-31;1;149161;FARMÁCIA E DROGARIA NISSEI S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
79.430.682/0001-22;2025-12-31;1;149161;FARMÁCIA E DROGARIA NISSEI S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;1255993.86;2020131.09;2020131.09;2020131.09;0.00;0.00;0.00;0.00
79.430.682/0001-22;2025-12-31;1;149161;FARMÁCIA E DROGARIA NISSEI S.A.;2025-01-01;2025-12-31;Conselho de Administração;5.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
79.430.682/0001-22;2025-12-31;1;149161;FARMÁCIA E DROGARIA NISSEI S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;2.00;2.00;0.00;1967668.49;1639723.74;0.00;0.00;0.00;0.00;0.00
80.680.093/0001-81;2025-12-31;3;149508;SENIOR SISTEMAS S.A.;2025-01-01;2025-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
80.680.093/0001-81;2025-12-31;3;149508;SENIOR SISTEMAS S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;7.00;7.00;0.00;6345562.16;4230374.77;0.00;0.00;0.00;0.00;0.00
80.680.093/0001-81;2025-12-31;3;149508;SENIOR SISTEMAS S.A.;2024-01-01;2024-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
80.680.093/0001-81;2025-12-31;3;149508;SENIOR SISTEMAS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;7.00;7.00;0.00;6041300.44;4027533.63;3649824.11;0.00;0.00;0.00;0.00
80.680.093/0001-81;2025-12-31;3;149508;SENIOR SISTEMAS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;7.00;7.00;0.00;5872161.23;3914774.15;2358681.29;0.00;0.00;0.00;0.00
80.680.093/0001-81;2025-12-31;3;149508;SENIOR SISTEMAS S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;4;149490;POSITIVO TECNOLOGIA S.A.;2024-01-01;2024-12-31;Conselho de Administração;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;4;149490;POSITIVO TECNOLOGIA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;5.00;5.00;3975048.00;8372634.00;6115458.00;0.00;0.00;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;4;149490;POSITIVO TECNOLOGIA S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;4;149490;POSITIVO TECNOLOGIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;4;149490;POSITIVO TECNOLOGIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;3057685.00;5870272.00;4696218.00;0.00;0.00;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;4;149490;POSITIVO TECNOLOGIA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;4;149490;POSITIVO TECNOLOGIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;9.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;4;149490;POSITIVO TECNOLOGIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;3074646.29;9223938.87;6149292.58;0.00;0.00;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;4;149490;POSITIVO TECNOLOGIA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;4;149490;POSITIVO TECNOLOGIA S.A.;2025-01-01;2025-12-31;Conselho de Administração;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;4;149490;POSITIVO TECNOLOGIA S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;5.00;5.00;3870263.00;7623684.00;5415789.00;0.00;0.00;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;4;149490;POSITIVO TECNOLOGIA S.A.;2025-01-01;2025-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
81.616.807/0001-55;2025-12-31;1;149083;GRANJA FARIA S.A.;2025-01-01;2025-12-31;Conselho de Administração;4.00;4.00;55000.00;500000.00;1265000.00;0.00;0.00;0.00;0.00;0.00
81.616.807/0001-55;2025-12-31;1;149083;GRANJA FARIA S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;4.00;4.00;400000.00;2100000.00;5980000.00;0.00;0.00;0.00;0.00;0.00
81.616.807/0001-55;2025-12-31;1;149083;GRANJA FARIA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;2.00;2.00;786727.05;1549989.37;1549989.37;2336716.42;0.00;0.00;0.00;0.00
81.616.807/0001-55;2025-12-31;1;149083;GRANJA FARIA S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;0.00;59228.41;1484704.75;1484704.75;2337498.23;0.00;0.00;0.00;0.00
81.616.807/0001-55;2025-12-31;1;149083;GRANJA FARIA S.A.;2024-01-01;2024-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
81.616.807/0001-55;2025-12-31;1;149083;GRANJA FARIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
81.616.807/0001-55;2025-12-31;1;149083;GRANJA FARIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;2.00;0.00;562112.42;562112.42;562112.42;0.00;0.00;0.00;0.00
81.616.807/0001-55;2025-12-31;1;149083;GRANJA FARIA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
81.616.807/0001-55;2025-12-31;1;149083;GRANJA FARIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
81.616.807/0001-55;2025-12-31;1;149083;GRANJA FARIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;0.00;620341.90;620341.90;620341.90;0.00;0.00;0.00;0.00
81.616.807/0001-55;2025-12-31;1;149083;GRANJA FARIA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.120.676/0001-83;2025-12-31;1;148543;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2025-01-01;2025-12-31;Conselho de Administração;5.00;3.00;0.00;2341372.00;2128520.00;0.00;0.00;0.00;0.00;0.00
82.120.676/0001-83;2025-12-31;1;148543;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;2.00;1.00;0.00;801278.81;728435.28;0.00;0.00;0.00;0.00;0.00
82.120.676/0001-83;2025-12-31;1;148543;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.120.676/0001-83;2025-12-31;1;148543;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;2.00;1.00;0.00;513887.32;513887.32;513887.32;0.00;0.00;0.00;0.00
82.120.676/0001-83;2025-12-31;1;148543;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0.00;1888415.00;1716740.00;0.00;0.00;0.00;0.00;0.00
82.120.676/0001-83;2025-12-31;1;148543;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;2.00;0.00;855360.00;777600.00;232818.18;0.00;0.00;0.00;0.00
82.120.676/0001-83;2025-12-31;1;148543;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.120.676/0001-83;2025-12-31;1;148543;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;0.00;637768.96;608778.50;362369.00;0.00;0.00;0.00;0.00
82.640.558/0001-04;2025-12-31;1;148680;KARSTEN S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.640.558/0001-04;2025-12-31;1;148680;KARSTEN S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.640.558/0001-04;2025-12-31;1;148680;KARSTEN S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.640.558/0001-04;2025-12-31;1;148680;KARSTEN S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.640.558/0001-04;2025-12-31;1;148680;KARSTEN S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.640.558/0001-04;2025-12-31;1;148680;KARSTEN S.A.;2024-01-01;2024-12-31;Conselho de Administração;7.67;7.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.643.537/0001-34;2025-12-31;2;149311;ELECTRO ACO ALTONA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;0.00;2386649.02;2386649.02;2386649.02
82.643.537/0001-34;2025-12-31;2;149311;ELECTRO ACO ALTONA S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;1534278.89;1534278.89;1534278.89
82.643.537/0001-34;2025-12-31;2;149311;ELECTRO ACO ALTONA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;0.00;1704345.86;1704345.86;1704345.86
82.643.537/0001-34;2025-12-31;2;149311;ELECTRO ACO ALTONA S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;1095654.14;1095654.14;1095654.14
82.643.537/0001-34;2025-12-31;2;149311;ELECTRO ACO ALTONA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;1870511.67;1870511.67;1870511.67
82.643.537/0001-34;2025-12-31;2;149311;ELECTRO ACO ALTONA S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;1202475.33;1202475.33;1202475.33
82.901.000/0001-27;2025-12-31;1;149016;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2024-01-01;2024-12-31;Conselho de Administração;6.67;6.67;0.00;0.00;0.00;0.00;0.00;0.00;5032903.34;4297458.11
82.901.000/0001-27;2025-12-31;1;149016;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2024-01-01;2024-12-31;Diretoria Estatutária;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;8851487.00;8851487.00
82.901.000/0001-27;2025-12-31;1;149016;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2023-01-01;2023-12-31;Conselho de Administração;6.67;6.67;0.00;0.00;0.00;0.00;0.00;0.00;4104392.00;4877980.77
82.901.000/0001-27;2025-12-31;1;149016;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2023-01-01;2023-12-31;Diretoria Estatutária;3.75;3.75;0.00;0.00;0.00;0.00;0.00;0.00;8469959.84;7021221.43
82.901.000/0001-27;2025-12-31;1;149016;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2022-01-01;2022-12-31;Conselho de Administração;7.75;7.66;0.00;0.00;0.00;0.00;0.00;0.00;5803076.00;3993320.96
82.901.000/0001-27;2025-12-31;1;149016;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;10612691.00;6830612.80
82.901.000/0001-27;2025-12-31;1;149016;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2025-01-01;2025-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;3875781.64;3875781.64
82.901.000/0001-27;2025-12-31;1;149016;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2025-01-01;2025-12-31;Diretoria Estatutária;4.25;4.25;0.00;0.00;0.00;0.00;0.00;0.00;7340365.20;7340365.20
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2024-01-01;2024-12-31;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2023-01-01;2023-12-31;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2022-01-01;2022-12-31;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2025-01-01;2025-12-31;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2025-01-01;2025-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
83.475.913/0001-91;2025-12-31;2;149422;PBG S/A;2024-01-01;2024-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
83.475.913/0001-91;2025-12-31;2;149422;PBG S/A;2024-01-01;2024-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
83.475.913/0001-91;2025-12-31;2;149422;PBG S/A;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;457657.44;2350980.00;918449.52;0.00
83.475.913/0001-91;2025-12-31;2;149422;PBG S/A;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;496400.00;2550000.00;996200.00;629399.85
83.475.913/0001-91;2025-12-31;2;149422;PBG S/A;2023-01-01;2023-12-31;Conselho de Administração;7.00;7.00;1238790.30;1238790.30;1238790.30;1238790.30;0.00;0.00;0.00;0.00
83.475.913/0001-91;2025-12-31;2;149422;PBG S/A;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
83.475.913/0001-91;2025-12-31;2;149422;PBG S/A;2022-01-01;2022-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
83.475.913/0001-91;2025-12-31;2;149422;PBG S/A;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
83.475.913/0001-91;2025-12-31;2;149422;PBG S/A;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;424276.00;2179500.00;851458.00;1562109.26
83.475.913/0001-91;2025-12-31;2;149422;PBG S/A;2025-01-01;2025-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
83.475.913/0001-91;2025-12-31;2;149422;PBG S/A;2025-01-01;2025-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
83.475.913/0001-91;2025-12-31;2;149422;PBG S/A;2025-01-01;2025-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;493173.60;739760.40;616467.00;0.00
